"make sense, thank you",no,,
np :),no,,
is John active these days ?,no,,
"Nope, I think he is busy with his job these days. I am not sure when he will come back again. Maybe you can send him an email.",no,,
"I did that 4 days ago, that's why I'm wondering",no,,
He hasn’t been around for 1 or 2 weeks I think,no,,
"alright, I'll wait, no problem :)",no,,
thanks !,no,,
no problem :P,no,,
"> More likely, I’ll mentor https://github.com/coala/projects/pull/704

Hi, Boxuan. I'm Yunchuan Zheng from Nanjing and I'm interested in the project you will mentor. I read https://github.com/coala/projects/pull/704 this and I have a question. In this project, we convert coala
results to different formats so CI like Jenkins or Circle CI could display it in the CI process. Does that mean
we should develop plugins for each CI, or just by providing formats needed can coala work well in CI?",no,,
"@SimonZYC the project actually tells you to implement different formats for reporting results some of the examples are mentioned already like Junit format etc , we already show results via CI and json format but now we need to have more tools which are still not compatible with coala",no,,
"@AkshJain99 The projects repo has a PR waiting for fixing the CI. Once that is merged, the CI would be green again.",no,,
"> I read on the [newcomer page](https://api.coala.io/en/latest/Developers/Newcomers_Guide.html)  saying that don’t @-mention or private message people, unless it's utterly important. So I wonder if it is polite to contact mentors through pm at the beginning. +1",no,,
@damngamerz,no,,
Is it allowed to contact mentors through email or private messaging ?,no,,
i have read thr newcomers guide.. now i want to contribute??,no,,
"@gauravrock Please request access to gitlab, afterwards you will receive an invitation as soon as maintainer is active. Afterwards, you can start contributing once you accept the invitation ;-)",no,,
@PrajwalM2212 Yes it is allowed to contact mentors via email or private messaging.,no,,
Thanks @Naveenaidu,no,,
I requested access to gitlab a week ago but still my request is pending . Is it normal?,no,,
@KVGarg students who are proposing ideas should be discussed here in order to get potential mentors and projects.coala.io is ideas list which already has mentors. I hope this clears,no,,
"@PrajwalM2212 well if you're interested in an idea from projects.coala.io
Then you can ping the mentor here with their `@` tags. It a good practice this way, later you can ask him about PMing. ",no,,
">Then do all have to create a PR who have submitted there own ideas or proposals for this year GSoC ?

@KVGarg 
http://projects.coala.io/#/faq
well my bad you are right this faq mentions that project ideas should be discussed in a PR to projects.coala.io repo.",no,,
@damngamerz  I had opened an issue on project repo where i discussed with the mentor but do i need to submit any PR as it is not present on ```http://projects.coala.io```,no,,
"> project ideas should be discussed in a PR to projects.coala.io repo.

:+1: ",no,,
@underyx  Would you like to be a  mentor for https://github.com/coala/projects/issues/705.  It will also solve https://gitter.im/coala/coala?at=5bfe8cb5f849b222e0b8bad7.  Also I have some concrete plans on how to implement this.  I would like to discuss them with you and get valuable inputs.,no,,
@Dhiraj240 yes read faq.,no,,
okay,no,,
Hey guys how long does it take to get access to the gitlab? I have requested quite some time ago with no approval yet :(,no,,
This is for the newcomer,no,,
"@jayvdb  Could you please update the Mentors list, It would really help us in contacting the appropriate mentors for the project :see_no_evil: ",no,,
"> Hey guys how long does it take to get access to the gitlab? I have requested quite some time ago with no approval yet :( 

@rrtheonlyone  It all depends on the availability of the maintainers. I guess the maintainers are busy elsewhere atm and hence the delay in sending the Newcomer Invitation.",no,,
Yes that would be helpful. I would like to know the mentors for this year.,no,,
"Hi, I have read the newcomer guide and requested access a week ago but have not received any invite. I would like to take up this issue https://github.com/coala/projects/issues/36 . Can anyone help me get started?  ",no,,
"Hi @MehulDokania \o/
Unfortunately, maintainers are busy causing a delay in the invites.",no,,
"hi everyone i am a fresher in open source community , how do i get started ",no,,
@li-boxuan please assign me this issue https://github.com/coala/corobo/issues/337,no,,
@gaocegege @IpshitaC  Would you like to be a mentor for https://github.com/coala/projects/issues/705 ? It is about supporting a standardised config file format in coala.,no,,
@damngamerz  Your GSoC project was related to document  extraction and parsing. So https://github.com/coala/projects/issues/705 would also be similar .  Would you like to be a mentor for this ?,no,,
Hi @shobhamrj  PLease go through the nexcomers guide to get started,no,,
http://api.coala.io/en/latest/Developers/Newcomers_Guide.html,no,,
Hello Dear Developers I'm Prince I want to contribute in open source I learned Python Can you suggest how I further move on..?,no,,
hi @Prince37240743_twitter have you gone through newcomers guide?,no,,
if  not then quickly do that and also if you want to participate in gsoc with coala first you need to select some project that interests you and start working on that,no,,
Thank you,no,,
"Will we have a template to write GSoC proposal? If not, what should we include in the proposal and is there any guide? Thanks!",no,,
@Gromy1211 Have a look at https://projects.coala.io/#/faq,no,,
Thank you! (⁎⁍̴̛ᴗ⁍̴̛⁎) @Naveenaidu,no,,
"@shivank1234 Sorry, I have no time to be a mentor this year. I recommend @li-boxuan for the position of the mentor.",no,,
"More likely, I’ll mentor https://github.com/coala/projects/pull/704",no,,
Cool :smile: You will be a good coach :smile:,no,,
"Is anyone going to mentor this#502
Jekyll source validation",no,,
@AkshJain99 You mentioned the wrong link :P,no,,
Oops sorry,no,,
Let me check,no,,
@li-boxuan  please assign me this issue https://github.com/coala/projects/issues/36,no,,
is anyone going to mentor this one https://github.com/coala/projects/issues/695,no,,
"@li-boxuan do you have any idea that who will going to mentor this one?
",no,,
I don’t know,no,,
"@damngamerz @sks444 what should we do, after proposal application has been created? Should it be reviewed by mentors and maintainers?",no,,
"Also, is there any formatting style that need to be followed like Font size, font type etc. ?",no,,
@KVGarg as soon as you create proposal you have to get it reviewd my respective mentors,no,,
Thanks so much.,no,,
When will the maintainers assign issuses to the newcomers?,no,,
Could anyone add me as to the contributors?,no,,
"Hi all, I am interesting in contributing to coala. I have read through the newcomer guide and looked through the open issues on Github. Do I need to first ask here before starting on a newcomer issue? ",no,,
":point_up: [February 23, 2019 3:14 AM](https://gitter.im/coala/coala/gsoc?at=5c706d4fa7d733509dad9246)

@VertexC @rrtheonlyone Have a look.",no,,
ahh got it! Thanks @abhishalya,no,,
"Hi, I am not assigned too.",no,,
@abhishalya  Can you assign me an issue? I am waiting for it.,no,,
"@jievince Please go through the mentioned message, once you've accepted the invite maintainers can assign you to the issues.",no,,
"Sorry, but I cannot assign issues.",no,,
"You should ideally ping `jayvdb`, `li-boxuan` for that task. But remember, since they might be busy, it could take some time. ",no,,
"Okay, I have went through the Newcomer's guied and tried to run coala on my computer. I have also requested access to gitlab but no been accepted yet.",no,,
@jayvdb @li-boxuan,no,,
"Okay, great. You need to wait for the invite now, until that you can explore issues, projects, etc.",no,,
"Hey guys long time :)
Congrats guys for being selected in GSOC orgs list this year.
I wonder who is the org. admin this year. Is it still john?
This year we haven't received any email regarding ""Call for Mentors""
For new potential mentors this is important^
For the existing ones we know the drill ;)",no,,
"
> I wonder who is the org. admin this year. Is it still john?

Yup! The org admin is still John :)",no,,
"Thanks @abhishalya,  guess I'll wait for the invite then. XD",no,,
"Hi everyone! As a potential mentor (see https://github.com/coala/projects/issues/648), is there anything I should do ?",no,,
"Hi, Can you tell us what newcomers need to learn before we can deal with this project?",no,,
where is this project? I can't find it on this page.[coala projects](https://projects.coala.io/#/projects),no,,
@MichaelMure,no,,
"I wrote a bit about this in https://github.com/MichaelMure/git-bug/issues/96, but tech wise, it's either go or js/react/graphql",no,,
"I don't know about the project page, John Vandenberg contacted me a few month ago to tell me you guys might have a student for me",no,,
"if there is something I should do, please let me know",no,,
Thanks.  I'm a newcomer and don't know much info about it.,no,,
Hope John can tell us more info.,no,,
Now I don't have right to pull a request to any issues because maintainers hava  not assigned me an issue with lable difficulty/newcomer.,no,,
"I guess no @MichaelMure . Everything is done. `@jayvdb` has already created an issue coala/projects#648 which refers to the project idea https://github.com/MichaelMure/git-bug/issues/96 .
@li-boxuan can you give that issue a label of `Project Proposal` so that one can easily differentiate b/w issue and a project. Also, it doesn't appear in ideas list when clicked on `more project ideas` on projects website. It will help users ;-)",no,,
:+1:,no,,
:+1: :innocent:,no,,
@KVGarg this proposal is not being updated on projects page of coala. We need some work.,no,,
"@MichaelMure Afaik we need to showcase this into our idea list page(http://projects.coala.io). You can just follow the .md template from here and add it in the same dir.
https://github.com/coala/projects/tree/master/_projects
create a PR. This will help the students to find the initial information about the project.",no,,
"@damngamerz thanks, will do",no,,
"although there is multiple potential projects that could be done for git-bug, so I'm not sure how to present that",no,,
That's alright! Just give the basic idea what all can be done. The students interested will eventually contact you and then you can discuss with them to narrow it down further.,no,,
"you can see here how other project ideas are explained for reference.
http://projects.coala.io",no,,
@damngamerz Then do all have to create a PR who have submitted there own ideas or proposals for this year GSoC ?,no,,
"How should I be working on my proposal right now? I've already short listed a few possible project ideas, however, they're not all on projects.coala.io - should I be discussing the details on the projects repo? How should I look for a mentor for the same?",no,,
"Yeah, you can create an issue on the projects repo. Ping possible mentors in it. @areebbeigh ",no,,
Possible mentors = ?,no,,
@abhishalya currently we aren't updated with mentors of this year. So it is difficult to guess who all are mentors this year.  Once `@jayvdb` updates us it will be much easier for us to move forward.,no,,
"@KVGarg @areebbeigh AFAIK, we do have to mention the possible mentors for the project chosen. So, I guess we could do that based on the previous mentors or based on the active mentors we have. You might want to contact the previous mentors for same/similar project.",no,,
Hm I see.,no,,
"Yes, that can be done. But it seems that none of previous mentors are active :-(
Will try to contact some mentors :+1: ",no,,
"Even the previous GSoC students might mentor, so maybe contact them too.",no,,
:+1:,no,,
@KVGarg  How do you plan to contact them ? Through email ?,no,,
I was thinking first to contact them via gitter - pm,no,,
👍,no,,
"I read on the [newcomer page](https://api.coala.io/en/latest/Developers/Newcomers_Guide.html)  saying that don’t @-mention or private message people, unless it's utterly important. So I wonder if it is polite to contact mentors through pm at the beginning.",no,,
Please assign this to me https://github.com/coala/coala-bears/issues/2207,no,,
"Hello everyone ! I am a newcomer. I will be applying for GSoC 2019.
I am interested in coala and look forward to make contributations to coala.I am reading Newcomer's guide Now.",no,,
Pleases assign me issue #5983,no,,
@jayvdb @li-boxuan could you update us with the mentors for GSoC'19 ?,no,,
Yup. Would like to be able to discuss project proposals.,no,,
"Yes, that will be really helpful.",no,,
"Yes, It would be good.",no,,
"I cannot say much about it, John is the admin for this year’s GSoC",no,,
:+1:  Will wait for `@jayvdb` to let us know about the mentors this year :innocent:,no,,
"> Hello everyone ! I am a newcomer. I will be applying for GSoC 2019.
> I am interested in coala and look forward to make contributations to coala.I am reading Newcomer's guide Now.

Welcome @jievince , It's great that you are already going through the Newcomer guide. You can check out the potential projects for coala at https://coala.io/projects and https://github.com/coala/projects/issues.

And  also, request access to [gitlab](https://gitlab.com/groups/coala/roles/newcomers/), and be sure your username on gitlab is the same as your github username. A maintainer will soon send you an invite after you request the access to gitlab :-) Afterwards, you can start contributing by choosing any of the [newcomer issue](coala.io/new)",no,,
@KVGarg  I guess you don't mind for copying your message about the invitation. The message is good so I didn't feel like editing it xD,no,,
"Not at all @Naveenaidu Go Ahead!! :innocent: :+1: 
",no,,
"Am I expected to know everything before starting? Like, if I feel like I can't fix any issue as I don't have knowledge about that. If not, then where can I learn the things from?",no,,
Nope you aren't expected to know everything before starting. It's not at all reasonable request for anyone to know everything  :P ( Except for the maintainers :P) - If you ever feel stuck at any issues you can ask for help here :),no,,
"Thanks @Naveenaidu I want to know from those who have been a part of gsoc previously also that how much intensive it is. Like how much time will I need to invest in those 12 weeks. I don't have vacation at that time in my college. So will I be able to cope up, if selected? ",no,,
"You need not worry, You'll learn more and more about coala as you keep solving more issues. Remember the issues are tagged according to the difficulty level. In most cases, for the low issues, the solutions are pretty straight forward. You can look about the previously solved similiar issues or go through the code relative to that issue.

Generally the First newcomer and low issues seems very daunting, but they do help you build a good base.",no,,
"> Thanks @Naveenaidu I want to know from those who have been a part of gsoc previously also that how much intensive it is. Like how much time will I need to invest in those 12 weeks. I don't have vacation at that time in my college. So will I be able to cope up, if selected? 

From what I heard, I guess coala expects you to spend around 6 - 8 hours a day or 40 hours a week I guess,",no,,
"I never imagined how good this organisations comunity will be ,",no,,
thanks a lot . it helps even me.,no,,
Anytime ^.^,no,,
How many students will coala select for gsoc?,no,,
"I wish I knew the answer to that :P , But it is relative I guess. It depends on the number of good proposals and the number of mentors who are ready to mentor. 

For a proper answer, we'll have to wait for @jayvdb ",no,,
I would really like to contribute to coala even if I'am not selected . I acutally selected this organisation because of the cute coala bear. I'll surely put efforts .,no,,
"I guess, it would be somewhere near 8 - 10. This is just a wild guess from the previous year stats. Might be hight wrong :tongue: ",no,,
Do we have to work for all 12 weeks or it depends?,no,,
"> I would really like to contribute to coala even if I'am not selected . I acutally selected this organisation because of the cute coala bear. I'll surely put efforts .

The bear sure is cute. That was my reason too :stuck_out_tongue_closed_eyes: ",no,,
"> Do we have to work for all 12 weeks or it depends?

Yes, I guess. That would be needed if the success of the project is needed.",no,,
"Thanks @Naveenaidu. I have just requestd access to gitlab.    
>>Afterwards, you can start contributing by choosing any of the [newcomer issue](coala.io/new)",no,,
Can you assign me a newcomer issue?,no,,
"@jievince  I'm sorry, I can't do that :P  Only maintainers can do that. @li-boxuan  :point_up: ",no,,
Okay.,no,,
@bhatnaushad I'm just curious.  Wouldn't you be having free time after college?,no,,
Or is the syllabus really intensive?,no,,
@Naveenaidu  I will surely be having the time. I was just asking how much time would I need to put in to make it through.,no,,
"I think, it varies from project to project and the time  invested beforehand to understand the coala parts related to it. On a average it might take 6 hours a day. But I think it would be manageable, you should surely give GSOC a shot :)
",no,,
"Being from VTU Belagavi , I understand how important it is to be part of a developers group and follow your passion . When you know that the university you are in focuses only on syllabus and TCS ; (  ",no,,
@Naveenaidu I would put all the effort required to work for any open source organisation. I want to become a good developer. Problem is that currently I am not. So  I am looking for the ways to go for it. Any tips that you want to give?,no,,
"@ashutoshjv661 Woah! You are from VTU , I can toatally understand your pain :P
",no,,
"Yeah, 75% attendence compulsory but I know which algorithms to solve in class when the lectures are boring ; )",no,,
"> @Naveenaidu I would put all the effort required to work for any open source organisation. I want to become a good developer. Problem is that currently I am not. So  I am looking for the ways to go for it. Any tips that you want to give?

I'm sorry I'm not qualified enough to answer it. I am on the same path as you.  
",no,,
"I am participating in GSoC 2019, what are the requirements? Is there any criteria or tasks that need to be completed?",no,,
For working on Coala ofc,no,,
Please go through newcomer's process first coala.io/newcomer @MilindKulkarni12,no,,
@abhishalya Thanks :),no,,
":point_up: [February 23, 2019 3:14 AM](https://gitter.im/coala/coala/gsoc?at=5c706d4fa7d733509dad9246)

This message explains it all ^",no,,
"Hi All, I am here for the GSOC project :)",no,,
"I have went through the Newcomer's guide, and I am interested in issue https://gitlab.com/gitmate/open-source/gitmate-2/issues/245",no,,
Could anyone assign it to me? My Github handler is VertexC.,no,,
Is gitmate in another room???,no,,
"I guess NO, you can ask your queries regarding gitmate at main channel - [coala](https://gitter.im/coala/coala) ",no,,
@nishikeshKardak invited,no,,
@areebbeigh reviewed,no,,
@realJema assigned to https://github.com/coala/coala/issues/5975,no,,
@rishikesh1410 assigned to https://github.com/coala/gh-board/issues/186,no,,
"Thanks for assigning me to the issue, am working on it",no,,
"I fixed issue coala/coala#5975, I will like my pull request to be reviewed. Thanks",no,,
@realJema share the link of pr,no,,
This is the PR: https://github.com/coala/coala/pull/5981,no,,
Some of my checks are failing and the merging is blocked,no,,
Need https://github.com/coala/coala/pull/5982 to be reviewed,no,,
"Hello World! I am willing to be part of gsoc 2019, so i am curious to know how to get started with this ?",no,,
Hey @iBvishal Welcome to coala! Please read the above messages to know where to start feom,no,,
Thank you @Naveenaidu,no,,
"""The applicant should have one patch accepted to the coala core."" - from a GSoC project's requirements",no,,
This means should have fixed one bug or any PR would satisfy?,no,,
That’s usually minimum requirement.,no,,
"Generally speaking, the more you contribute (quality is more important than quantity IMO), the higher chance you get",no,,
I am new to development haven't fixed a single bug yet . I have applied at gitlab for newcomers.  Waiting to start my open-source journey . I am also interested in Google summer of codes 2019.,no,,
You will soon get an invite from the maintainers to be a prt of coala org. Till that you can find a newcomer issue to work upon and get familiar with the codebase of any repository of your interest. 😇,no,,
@jayvdb please assign me this issue https://github.com/coala/coala/issues/5895,no,,
@jayvdb https://github.com/coala/coala/pull/5982 >> https://github.com/coala/coala/pull/5982#issuecomment-462148519 thoughts?,no,,
"I updated the commit message, could you review https://github.com/coala/coala/pull/5981, thanks.",no,,
Need https://github.com/coala/coala/pull/5982 (updated) to be reviewed,no,,
"I have submitted a pull request, need review  https://github.com/coala/coala/pull/5987 , thanks.",no,,
is there any project based on angular @jayvdb,no,,
@subhahu123 project repo is based on angular,no,,
@AkshJain99  which project repo ?,no,,
coala have repo which is named as `project` where all projects are mentioned that repo is built on angular,no,,
@AkshJain99  is there any other repo which completey on angular not just using it,no,,
no except that coala does not use angular till yet but one repo is there which is on react,no,,
"i have seen this repo it is using angular but very old version v1 , and only as a addon ",no,,
@AkshJain99  ......ok,no,,
:thumbsup:,no,,
Hello,no,,
How can I write and squash the commit message? I have already gone through the guideline page,no,,
@realJema https://api.coala.io/en/latest/Developers/Git_Basics.html#squashing-your-commits,no,,
"While squashing is carried out, at the end terminal asks a common message which is a combination of all the commits messages that you have pushed to a branch or the commits you want to squash to. There you can type a common message and remove all other messages.",no,,
"I made all the neccessary changes, I will like my PR to be reviewed https://github.com/coala/coala/pull/5981",no,,
"This is Neeraj from IIT Bhubaneswar , I want to contribute in coala please help in selecting new comer issue.",no,,
thanks in advance,no,,
"Hi @GrayR00t Welcome to coala! Please go through [Newcomer's guide](coala.io/newcomer) and  request access to [gitlab](https://gitlab.com/groups/coala/roles/newcomers/), and be sure your username on gitlab is the same as your github username. A maintainer will soon send you an invite after you request the access to gitlab :-) Afterwards, you can start contributing by choosing any of the [newcomer issue](coala.io/new)",no,,
"Hii i am ajay, i am new to open source and i want to contribute but I don’t know how i will be assigned to a issue.Please help.Thanks.",no,,
"Hi @ajay5tark Welcome to coala! Please go through [Newcomer's guide](coala.io/newcomer) and  request access to [gitlab](https://gitlab.com/groups/coala/roles/newcomers/), and be sure your username on gitlab is the same as your github username. A maintainer will soon send you an invite after you request the access to gitlab :-) Afterwards, you can start contributing by choosing any of the [newcomer issue](coala.io/new)",no,,
@jayvdb Do I need access to gitlab to work on a prospective gsoc project?,no,,
@jayvdb could you review https://github.com/coala/documentation/pull/590 again?,no,,
@rohanrajpal have you made the suggested changes.,no,,
"I guess no, please make the required changes and then ask for review.",no,,
if you were having any problem then ask specifically on the chat.But did you found the solution for your ```ERR_FILE_NOT_FOUND``` problem at least tried to search.,no,,
@KVGarg Please tell me how much time it's take to accept request access on gitlab,no,,
"If the maintainer reads a newcomer message on any channel, an invitation is being sent immediately. But if maintainer isn't active on any channel then it takes time - till maintainer is active on any channel.
So, you should wait until any of maintainers are active any gitter channel.",no,,
Is it ok to participate and ask to be assigned on issues other than newcomer issues even if I haven't solved one of those yet?,no,,
* I'm already following and trying to take [one newcomer issue](https://github.com/coala/coala-bears/issues/2840) since it's required.,no,,
"@areebbeigh It is always recommended to solve a newcomer issue first, it would only be useful for you",no,,
"Later on, you can take higher difficulty tasks",no,,
I suppose that's true. But it's actually taking quite a while for anyone to get to the newcomer issues (which I totally understand) so I thought I might as well look into other low difficulty ones.,no,,
@jayvdb @li-boxuan  need some review over project proposal coala/projects#691 !,no,,
[![image.png](https://files.gitter.im/coala/coala/gsoc/v3BW/thumb/image.png)](https://files.gitter.im/coala/coala/gsoc/v3BW/image.png),no,,
@jayvdb^ :P,no,,
"@PrajwalM2212 ah, now my  memory is coming back ... we have a config project (issue) for gitmate (yaml).  so yes a new issue for coala config is a good thing",no,,
@amitvampire invite sent,no,,
"@areebbeigh you can always do analysis and add notes on issues about your findings. if your newcomer issue is in bears or projects repo, those repos are broken atm, but should be green soon, so we'll get to it soon.  if your PR is in another repo and hasnt been reviewed, link me up",no,,
@avichauhan6832 assigned to https://gitlab.com/coala/bears/coala-pyflakes/issues/9,no,,
@jayvdb Need your views on the https://github.com/asdf-vm/asdf/pull/451,no,,
"I think we need to open issues for each failing test on the repo, I can work with them but will require a lot of time. My windows just seems very slow while running bash.",no,,
@jayvdb,no,,
Could you unblock https://github.com/coala/coala/issues/5343?,no,,
"Hello, please can I be assigned to https://github.com/coala/coala/issues/5961",no,,
"@abhishalya , please make the improvements you can make to https://github.com/asdf-vm/asdf/pull/451 while keeping the CI green.  I dont want to be looking at the same PR contents when responding again.  I need to see the effect of fixing `find`.   We have been told by a user that it works fine for them, so you should assume your CI test environment is wrong, and not assume that user was wrong.",no,,
"@utkarsh2102 nope; the coast PR isnt merged. it isnt unblocked. stop pinging me. you have had one review, so you have stuff to do",no,,
@jayvdb need your views on https://github.com/coala/coala/pull/5955 and https://github.com/coala/coala/issues/5254,no,,
"@jayvdb I get it, but the user told that it works on WSL and not the usual bash for windows. Everything works on WSL, just if we could use WSL on appveyor. But, its not yet supported (there is an issue requesting that [here](https://github.com/appveyor/ci/issues/1295)).",no,,
"I'll fix the `find` but then again if I keep that failing file (where we see find used), the other tests (other than the find) would make the CI red again, so there is no useful outcome",no,,
"if it can work on WSL, 99.9% sure it will also work on msys (bash for windows), maybe with some extra gnuwin32 binaries added.",no,,
"> so there is no useful outcome

there is a useful outcome.  one of the problems is solved, and other people can then look for the next one.  creating issues is not appropriate when the problem is the test environment hasnt been fixed yet.",no,,
">if it can work on WSL, 99.9% sure it will also work on msys (bash for windows), maybe with some extra gnuwin32 binaries added.

If it works then the CI would go green for all tests (I hope).",no,,
I'll test it out today :),no,,
"A little query. If i am not a developer at coala, am i unable to apply for gsoc in coala?",no,,
"Being a developer doesn't decide the participation in GSoC.
But, your contributions do matter a-lot. Based on understandings about code-base of the project in which you're interested matters. That is only possible, if you solve quality level issues. ",no,,
Got it. thanks,no,,
:+1:,no,,
"hey guys,",no,,
i've been without a laptop for quite some days and so haven't been in the loop.,no,,
can someone tell me how i can get assigned an issue?,no,,
"Hi @ashvin-godbole Just drop a comment on the issue in which you are interested to work on. If within 12-14 hrs you don't get assigned to it, you can drop a comment on `coala` channel to get yourself assigned to it ",no,,
ok greaet thanks,no,,
great,no,,
Need https://github.com/coala/coala-bears/pull/2859 to be reviewed,no,,
"> @utkarsh2102 nope; the coast PR isnt merged. it isnt unblocked. stop pinging me. you have had one review, so you have stuff to do

That was 2 months ago. But nevermind. I shall wait.",no,,
"HI, Can I get assigned to this https://github.com/coala/gh-board/issues/91 ?",no,,
"Hi @rishikesh1410 , that issue is reserved for GCI students. Please look for any other issue that isn't reserved for GCI.",no,,
"GCI ended long before, so you can take that issue.",no,,
"I will like to be assigned to a newcomer issue, I have my environment setup already.",no,,
@realJema you can look issues page on coala or coala-bears for newcomers issues,no,,
@jayvdb you should update https://github.com/coala/coala-bears/releases/tag/0.8.0 too. Maybe point to https://github.com/coala/coala-bears/blob/master/RELEASE_NOTES.rst#coala-bears-080,no,,
(Regarding https://github.com/coala/coala-bears/issues/2840),no,,
Need https://gitlab.com/coala/mobans/merge_requests/119 to be reviewed,no,,
thanks @Ammolbansal1,no,,
Hello everyone! I want to participate in gsoc 2019. How to get started?,no,,
"HI @nishikeshKardak Welcome to coala, Please go through the [newcomer's guide](coala.io/newcomer) to get started and  request access to gitlab at https://gitlab.com/groups/coala/roles/newcomers/ , and be sure your username on gitlab is the same as your github username. A maintainer will soon send you an invite after you request the access to gitlab :-)",no,,
Thank you @KVGarg,no,,
Np @jayvdb  Can you mentor me please ?,no,,
no,no,,
that isnt how things work.  you need to follow the coala developer process,no,,
we do mentoring after you have spent time learning the basics yourself,no,,
we provide documentation so you can help yourself,no,,
I did learn about probot framework and basics of the github app,no,,
Can you please see my comment here https://github.com/coala/projects/issues/699,no,,
not interesting until you've completed the developer process,no,,
"I did not get you ""The developer process "" do you mean the promotion from newcomer to the developer ?",no,,
Yes.,no,,
https://github.com/coala/gh-board/issues/137 - JS newcomer issue,no,,
"mobans repo .gitignore has been updated, so sync PRs are needed for any repo which was green.  e.g. https://github.com/coala/gh-board/issues/186",no,,
https://github.com/coala/projects/issues/707 - JS newcomer issue,no,,
@jayvdb  i didnt got promoted to developers I already submitted the form and fulfilled all the necessary requirements,no,,
and also want comment on this https://github.com/coala/community/issues/90,no,,
I want to contribute to coala/gh-board but first I have to use it .How can I install coala gh-board,no,,
@rishikesh1410 everything is written in readme.md regarding development in ghboard you can see that,no,,
" @AkshJain99 I clone the repo to my local dir , but when I run npm install , it paused after installing some dependencies .",no,,
@rishikesh1410 Describe your problem in detail pls,no,,
Post results into pastebin,no,,
"@rishikesh1410  it happens sometime due to some fault of dependencies in your system , can you show  what are actually the errors you are facing 
",no,,
[![Screenshot from 2019-02-03 14-59-57.png](https://files.gitter.im/coala/coala/gsoc/aiM4/thumb/Screenshot-from-2019-02-03-14-59-57.png)](https://files.gitter.im/coala/coala/gsoc/aiM4/Screenshot-from-2019-02-03-14-59-57.png),no,,
"firstly @rishikesh1410 never send screenshots, it is prefered to send code snippets",no,,
Okay fine  @AkshJain99,no,,
"@rishikesh1410 we need to see the error from `npm install` , as a http://dpaste.com/",no,,
for installing npm packages locally dont use `sudo`,no,,
@frextrite  I also tried it without sudo but same thing happened .,no,,
"@jayvdb , Sorry , I didn't understand .",no,,
do what @jayvdb said,no,,
"run the command that is emitting errors, copy paste those errors in dpaste.com and give us that link so that we can provide assistance",no,,
http://dpaste.com/1D4B7MW,no,,
Please paste the errors too.,no,,
http://dpaste.com/0JPF6RQ,no,,
It is paused after installing some dependencies .,no,,
so wait,no,,
change your running processes to see if it is busy doing something,no,,
@jayvdb Is ther any pre requisite for installing gh-board ?,no,,
"@jayvdb 
need review over https://github.com/coala/coAST/pull/108",no,,
@rishikesh1410 has `npm install` continued ?,no,,
"@Dhiraj240 , it is in the review queue.",no,,
@jayvdb Yes Thanks.,no,,
Hello World,no,,
@jayvdb I have rebased my repo. plz merge https://github.com/coala/coala/pull/5941,no,,
alright,no,,
@jayvdb I tried fixing the tests but it seems that the problem is with the working itself,no,,
Some commands don't work properly on windows,no,,
"I tried their `skip` flag, but then the CI exits with status 1 for them.",no,,
To get the max tests covered we can only `comment out` all failing tests,no,,
"And even if I fix the `find` command, I would not be able to include that file, since the rest of the command fail eventually.",no,,
"@jayvdb  There was no projects repo issue relating to config files of coala project, so I have created the issue after reading though the discussions at https://github.com/coala/cEPs/issues/11 , https://github.com/coala/coala/issues/4511 and  https://www.python.org/dev/peps/pep-0518/. ",no,,
okay anytime :),no,,
@li-boxuan  Please sir comment on this https://github.com/coala/projects/issues/699,no,,
@budukhyash We don't use sir in the community :see_no_evil:,no,,
@Naveenaidu :see_no_evil:,no,,
"@jayvdb The bats is working, but the asdf tests fail. Also I see total 170 tests on travis but I'm only getting 128 of them on appveyor.",no,,
@abhishalya have you switched to bats-core yet?,no,,
Please review coala/projects#693,no,,
"@jayvdb Yep, switched to bats core and the previous issue was gone. Now just the tests on asdf are failing. My guess is that we need to modify them for windows system",no,,
@abhishalya possible to do quick fix by deleting sets of tests on appveyor,no,,
"Fix very obvious stuff, but aggressively get green quickly so your script describes the current windows support problems",no,,
Then we can create new bugs for failing tests that you disabled,no,,
"@jayvdb Okay, will do that.",no,,
"@jayvdb assign me on https://github.com/coala/coala-bears/issues/2840 please. Would also appreciate some info about how API changes should be documented (as in, what should the list look like for a change like https://github.com/coala/coala-bears/commit/ec8aeb19c225293735159b77d7f7eae3cf9daeb6)",no,,
@jayvdb Its done (somehow). But in the process lots of tests gets deleted,no,,
The log is [here](https://ci.appveyor.com/project/abhishalya/asdf),no,,
@jayvdb can I please get an invite ?,no,,
I have sent request on gitlab newcomer group also .,no,,
@jayvdb what type of file actually we are talking about here? https://github.com/coala/community/issues/90,no,,
"@abhishalya , reviewed at hhttps://github.com/asdf-vm/asdf/pull/451#issuecomment-459929741ttps://github.com/asdf-vm/asdf/pull/451#issuecomment-459929741 , work on a new temp branch with fix the `find` problem and other similar problems",no,,
"@jayvdb Thanks, I'll work on the fix",no,,
@jayvdb can i be assigned coala/coala#5961,no,,
@jayvdb Would adding the MINGW to path work to replace the find of windows to find of GNU?,no,,
@jayvdb could you please assign me this https://github.com/coala/coala-bears/issues/2326,no,,
Hello World,no,,
"Welcome to coala, you will get an invite soon till then check [newcomer guidelines](https://api.coala.io/en/latest/Developers/Newcomers_Guide.html)",no,,
