@sujanan you should start by running the tests and study how the cluecode code works in https://github.com/nexB/scancode-toolkit/blob/develop/src/cluecode/copyrights.py,no
@EslamHiko welcome :wave:,no
and thanks for all the PRs! ,no
@EslamHiko Can you enable commenting on your GSoC app draft if you want to receive feedback ? I cannot do anything at https://docs.google.com/document/d/1zNViO3rqCyNx3FO3IjUUSowB8yPzoQPd-OtE084YDy8/edit,no
@EslamHiko See also my message above about SWH ,no
@EslamHiko @MankaranSingh See also the updates I made there too https://github.com/nexB/aboutcode/wiki/Project-Ideas-SoftwareHeritage-API-Client-Library,no
thanks @pombredanne ,no
As for the second goal ' assigning purpose for files' in ' improve file classification in scancode' is the solution already thought about or is it left entirely to the implementer? ,no
Also is it possible to give an example how a rule might look like? ,no
"Microsoft has something similar called data classification toolkit which uses rules to classify files, I guess that can be used as an reference. ",no
"@Ashwin: 
> is the solution already thought about or is it left entirely to the implementer? 

no we have a solution in mind :) ",no
"(as in what it would look like from a results point of view, not what the implementation would be )",no
@mjherzog @chinyeungli ^,no
Okay should I start with looking into issues and make PR's or are there any other tasks required to be completed ? ,no
@pombredanne can you broadly give all the classes in 'file pupose',no
like some of them are  1) Test files  2)Documentation files 3) MakeFiles,no
"some others include 4) Examples files , 5)  Reuirements files, 6) setup files",no
@MankaranSingh I guess it should be defined by the user as rules? ,no
@not4win  i think there would be predefined categories. The user may add a new category if he wants to  ,no
"@pombredanne Done, I will look at the updates",no
"@MankaranSingh okay so if we are going to solve this as a supervised ML problem, we have to build up a dataset and use some lightweight algorithm like SVM/decision tree. ",no
As to what features should be included in the dataset can be discussed. ,no
"@MankaranSingh re:

> an you broadly give all the classes in 'file pupose'

This is to be refined... one good way to think about this is how the ""purpose"" classification would be used and matter.

For instance documentation is a clear one: the documentation origin and license may be different from the rest of the code of a package or software project and that's OK. The documentation ""purpose"" is well understood and different from   say code used for testing or building the software",no
"broadly I'd say doc, tests, core code, dead code, prototype, build scripts, etc. this will have to be discussed as we go... and you will get frequent feedback from mentors and the community for that. See also the clearlydefined ""facets"" idea for a related concept https://github.com/clearlydefined/clearlydefined/blob/master/docs/clearly.md#facets",no
@MankaranSingh BUT purpose is not facets. The purpose is actually more generic than CD facets ,no
I hope this is clear enough,no
At a high level the goal is have have files that are analyzed put in different classes and focus the license + origin analysis and summarization in each of these buckets separately ,no
@not4win ^,no
@not4win and decision trees can indeed be useful as they provide understandable ML and have little to no overhead at run time,no
"> @aj4ayushjain ok, if yo think you can handle finishing the Debian part, then I will need you help to improve the packaging project description ASAP at https://github.com/nexB/aboutcode/wiki/Project-Ideas-Build-ScanCode-Installers and also add your name as a mentor there :)

@pombredanne Done !",no
thx,no
"@aj4ayushjain Can you make sure that aspiring GSoC students that chimed on the topic are aware of the changes? 
thank you !",no
"@pombredanne, @not4win, so i performed this experiment:
https://github.com/MankaranSingh/GSoC-2020/blob/master/File%20purpose%20classification/Some%20Experiments%20with%20SVM%20classifier%20.ipynb

",no
its basically classifying files into 'testing' and 'non testing' ,no
"thoughts and conclusions are written in the jupyter notebook. This may be a starting point, much is still needed to be explored",no
@MankaranSingh nice! So if we have many more features in the dataset we can classify many things much better. What has to be thought about now is the labels may vary dependending on the user. ,no
I guess ill start addressing some issues in scancode to familiarize myself with the code.,no
@not4win u really got a point and second one is nice that if user wants the documentation files them scancode will give only documentation files ,no
Yeah solving some issues will help you to know about codebase and all ,no
@shubham9455999082 the official proposal submission date is later in the march. ,no
you should write your proposal and share it here with mentors for review before submitting,no
@shubham9455999082 These might be helpful :) https://github.com/nexB/aboutcode/wiki/GSOC-2020 https://google.github.io/gsocguides/student/,no
"@srthkdb thank you,  but one question to whom i send my application as mentioned in above document you provided me ?",no
"Once the application period begins, you would be able to see instructions to upload a PDF proposal on gsoc official website. Follow the instructions on the GSoC site and the process is quite straightforward.",no
@srthkdb  how do i contact to mentors have you connected to any mentors ? if yes than please help,no
"@shubham9455999082  This is the place where you contact the mentors! Find a project that you would like to do, get yourself familiar with the codebase, solve some easy issues and ask doubts here. ",no
@srthkdb i don't know in the chat list who is mentors,no
@pombredanne @majurg @chinyeungli are mentors,no
"@pombredanne sir please be my mentors i want to work on the project of machine learning, deep learning, python , data science, please guide me i had worked on many platform like GSSOC20 as mentor, kaggle, topcoder winner of many ml ai projects, NOAA as global precipitation measurement, spacenet as SAR , and worked on the project od soil analysis of university of columbia ",no
@lakshay-angrish merged :),no
"@pombredanne @majurg I went through the previous work on scancode installer for debian OS, is it fine if I work  on scancode installer for Windows and MacOs ?",no
@n1khilmane yes ! ... @aj4ayushjain ^,no
and there is still some work to finish for the Debian and an appimage too and may be some RPMs. Lot's to do there!,no
"@shubham9455999082 welcome! You have to show us what you can do and craft a project proposal :)
A project is not a competition.",no
"@srthkdb @MankaranSingh thank you ++ for helping  @shubham9455999082 understand the GSoC program better :bow: 

",no
`princessaryana` Anyone know how to load gift cards?  Need to make a thousand dollar payment by tomorrow to keep the lights on.,no
:|,no
is @matrixbot a bot ? 😅,no
"@MankaranSingh I think its what IMs like Riot, which are base on Matrix, use for interfacing with IRCs or Gitter, in this case",no
:),no
"I was using deltacode to find the difference between the scan of two files scanned wtih scancode(3.1.1),but during scanning I was getting this error `deltacode.models.ScanException: JSON file 'samples/test1.json' is missing the 'scancode_version' attribute.
`",no
"the command I used for comparing the scans is  ` deltacode -n samples/test1.json -o samples/char_modifier.json -j output.json
`",no
"the headers for -n file is ```""headers"": [
    {
      ""tool_name"": ""scancode-toolkit"",
      ""tool_version"": ""3.1.1"",
      ""options"": {
        ""input"": [
          ""test.cpp""
        ],
        ""--copyright"": true,
        ""--info"": true,
        ""--json-pp"": ""test1.json"",
        ""--license"": true,
        ""--package"": true
      },
      ""notice"": ""Generated with ScanCode and provided on an \""AS IS\"" BASIS, WITHOUT WARRANTIES\nOR CONDITIONS OF ANY KIND, either express or implied. No content created from\nScanCode should be considered or used as legal advice. Consult an Attorney\nfor any legal advice.\nScanCode is a free software code scanning tool from nexB Inc. and others.\nVisit https://github.com/nexB/scancode-toolkit/ for support and download."",
      ""start_timestamp"": ""2020-03-12T042208.876901"",
      ""end_timestamp"": ""2020-03-12T042211.042702"",
      ""message"": null,
      ""errors"": [],
      ""extra_data"": {
        ""files_count"": 1
      }
    }
  ],```",no
"the header for -o file is ```
  ""headers"": [
    {
      ""tool_name"": ""scancode-toolkit"",
      ""tool_version"": ""3.1.1"",
      ""options"": {
        ""input"": [
          ""char_modifier.ipynb""
        ],
        ""--copyright"": true,
        ""--info"": true,
        ""--json-pp"": ""char_modifier.json"",
        ""--license"": true,
        ""--package"": true
      },
      ""notice"": ""Generated with ScanCode and provided on an \""AS IS\"" BASIS, WITHOUT WARRANTIES\nOR CONDITIONS OF ANY KIND, either express or implied. No content created from\nScanCode should be considered or used as legal advice. Consult an Attorney\nfor any legal advice.\nScanCode is a free software code scanning tool from nexB Inc. and others.\nVisit https://github.com/nexB/scancode-toolkit/ for support and download."",
      ""start_timestamp"": ""2020-03-12T042221.164276"",
      ""end_timestamp"": ""2020-03-12T042223.422432"",
      ""message"": null,
      ""errors"": [],
      ""extra_data"": {
        ""files_count"": 1
      }
    }
  ],```",no
Can someone please help me to figure out this error ,no
https://github.com/nexB/aboutcode/wiki/Project-Ideas-SoftwareHeritage-API-Client-Library,no
"@majurg @pombredanne can you explain this project in more detail, like what would be the final deliverables and what should the API be able to do ? ",no
@Pratikrocks hey :wave:  please consider using https://gitter.im/aboutcode-org/deltacode for these questions if that's ok for you :) ,no
"@MankaranSingh SWH are buddies. We want eventually to create a nice and well documented library that provide a clean abstraction for the SWH API.
This has to be new code that does not reuse their code as we want that to be Apache-licensed ( their code is GPL-licensed)
SWH contains eventually ~400+TB of source code and billion files.... The primary purpose would be these:
- given some scancode-like file-level information (paths, names, sha1/256/sha1_git, size, etc) we want to query the API to find if these exist there and return file and package data and metadata where this/these exists
- given many of these, find the most likely package
- given URLs or Package URLs  or download URLs (see also https://gitter.im/aboutcode-org/fetchcode ) do these origins exists in SWH? etc? 
",no
You could also couple that with the ClearlyDefined.io API client idea (as these would be ideally quite similar in their library interface.) and I have some starting point for some CD API parts that  will eventually publish soon enough.,no
@pombredanne okay ,no
"Hey i am ankit ,i was understanding and trying to port deltacode to python3 such that it supports scancode codebase, it think it is very much necessary and update some features in it like license_expresion support and scan ,can someone guide me",no
Hey This is Sai Kumar. I want to know about Vulnerable code project,no
I know c++ and basic django. I want to know on what factors i should work?,no
@saikumar0204  i think you go for programming language type projects and development,no
"
> and there is still some work to finish for the Debian and an appimage too and may be some RPMs. Lot's to do there!

@n1khilmane @pombredanne The debian work is mostly done and if somebody new on packaging is getting their hands dirty with debian &  writing a proposal it's lot to go over debian docs and shit.So i will try to solve it myself and or make chunks for students over the period. ",no
Hey everyone! I'm Ashwin! I'm interested in the project ' improve file classification in scan code '. How can I get started? ,no
"And @pombredanne as u earlier said we could have macos installer or Windows installer as the audience there generally lacks technical background.
",no
"So what is that we should go for other linux distro packages,Appimage or( Win installer  or mac installer ).",no
Your call,no
@not4win Welcome!,no
Have u setup the project scancode and if u face any issues.,no
Please report them.,no
Regarding project's u could ping for  queries here.,no
"Hello guys. I'm Sujanan. I've got interested in the project, 'Improve Copyright detection accuracy and speed in ScanCode'. How can I get started on this. Appreciate your response.",no
Hey @sujanan go through the scancode current issues and make yourself comfortable with,no
The codebase by making PR regarding the issue,no
"Hello, 
I'm Islam ElHakmi I'm a Computer Science student from Egypt 

I’ve spent the previous days exploring nexB projects & GSOC Ideas & I’ve found that I can work on Software Heritage API Client Library & VulnerableCode.

I’ve submitted 2 PRs for now on VulnerableCode : https://github.com/nexB/vulnerablecode/pull/155 & https://github.com/nexB/vulnerablecode/pull/160

I’ve also created my proposal : https://docs.google.com/document/d/1zNViO3rqCyNx3FO3IjUUSowB8yPzoQPd-OtE084YDy8/edit?usp=sharing

I’m looking forward to your feedback.

Thanks.",no
@EslamHiko will take a look later today,no
"@jimc404 @yashvishah09 @aniket-chowdhury  @srthkdb @vipulchhabra99 @web0101 @14ambika  @lpp5139 @mystery2828  @lakshay-angrish welcome :wave:  and thank you for dropping by!
",no
"
@MankaranSingh you wrote:
> How open is aboutcode about implementing machine learning techniques in their workflow ?
> it may change the whole structure of the projects like, instead of handcrafting rules, we'd only have to provide some examples of data

We are fully open to ML! I doubt that you can beat the current diff-based approach with ML for license detection though, both in precision, recall, speed,  correctness with similar requirements of disk space and memory. There have been several projects that made attempts in that area and none has succeeded. I you want to take a crack at this please go for it... BUT we warned that this is unlikely the best way to think about the license detection problem. Instead, the copyright detection is a much more constrained problem domain and it may be possible to get some interesting results there.

An area that may be suited for ML and AI would be a new ability to detect anomalies in scans IMHO


",no
"@ritiek you wrote:
> Hi! I see we run our automated tests on Travis CI, AppVeyor and Azure Pipelines. I think we could remove Travis CI and AppVeyor in favour of Azure Pipelines since Azure Pipelines alone can run unit tests on Linux, Windows and OSX. Are there other reasons preventing us to do this?

you have a good point but there are a few reasons:
1. it is always good not to have all your eggs in the same basket (unless you want to make a giant omelette of cours)
2. more seriously, the diversity we have there is useful: ats cale there are subtle differences in every linux, mac and windows installations and running the tests on various OS versions and config has proven to be important.
For instance, the Linux and Python configs on Azure are ... humm.. how to say this ... not really common and mainline. Weird at the best.
So keeping the diverstoty there is useful. 

Since Azure is mucho faster, we want to eventually keep some essential smoke and OS-specific tests there though. 

",no
"@viragumathe5

> Do we provide our own Licenses ??


Not sure what you mean exactly, but in general the answer is yes. ScanCode tk contains what is likely the most comprehensive curated FOSS licenses dataset that exists anywhere. ",no
"and after seeing your PR, the answer is yes",no
"@viragumathe5 about:

> Finding a solution for the project for language detection and its different extension can we just use the linguist for just getting a start and after that, I can go for the dataset creation and we can create our own API for it

The focus is more on higher level classification than just language detection. In practice we do not need the level of details of linguist.
",no
"@here BTW, feel free to star the project(s) repo(s) on GitHub. That's never a bad thing :angel:  ",no
"Yeah thanks @majurg , you have approved the PR can you merge it too :D",no
https://github.com/nexB/fetchcode/pull/12,no
@pombredanne may I know what kind of higher lever language detection we are talking abiut ???,no
"@viragumathe5 More like a file type classification than programming language detection 
See https://github.com/nexB/aboutcode/wiki/Project-Ideas-Improve-File-Classification",no
So @pombredanne I should modify my Idea and create the tasks for completion of specifically this project simultaneously we can give the tests for same file in the main directory also unnamed file what do u think ???,no
If you permit me I would love to create a prototype for it. ,no
@majurg I have made the suggested changes to #424. Please review,no
`princessaryana` Hello.. new here need someone to answer some questions or needing advice to get going over here please,no
yes @matrixbot ? ,no
"Hi , I wanted to work on the ""Support python3 in DeltaCode"" project. After going over the current code, i have understood that the porting and enhancement part of the project are independent. I would like to get started on the porting to python3 part now to get acquainted with the code. Could someone guide where i could start the same?",no
"@matrixbot Hello!
You could browse the GSOC 2020 project ideas through group description.
You don't need to ask to ask.",no
Just shoot the question up here.,no
"I'm trying to make transform of autocode-toolkit work for json output of scancode. The current version of transfrom works for json output of aboutcode, but not scancode. This is mainly because of the essential fields, namely about_resource and name, which are present as 'path' and 'name' inside the ""files"" field in scancode output. I modifed this, and it worked for scancode json outputs. But, it only works on 'outermost' fields, for example, it doesnot work for fields inside the outermost field ""files"". My question is that do I need to make transfrom work on fields inside the outer fields too? If yes, then can I hardcode this for ""files"" and ""headers"" as these are the only two fields which needs to be treated separately as far as I can see?
 Also, do I need to treat ""path"" and ""name"" fields inside ""files"" as essential by default, because they are equivalent to about_resource and name? ",no
"@majurg  Thank you for your answer! I'm asking about the ""other improvements"" because I wanna know if I have to include them in my timeline of my proposal, taking into consideration that I am interested in this https://github.com/nexB/aboutcode/wiki/Project-Ideas-DeltaCode-Python3 idea. ",no
"I also tried to solve issue #130. Here is my PR https://github.com/nexB/deltacode/pull/132, if you could give me some feedback :)",no
@lakshay-angrish Comments left,no
@princessaryana Hello and welcome. See this channel's topic for next steps,no
@risubaba Hello and welcome. The first step would probably be creating a python3 virtualenv and configuring deltacode with this,no
"@majurg @pombredanne  I have committed the changes in PR so would you please review my PR for it 
https://github.com/nexB/scancode-toolkit/pull/1957",no
@majurg I have mocked the API responses now you can check it https://github.com/nexB/fetchcode/pull/12/ :),no
"@majurg changes done in this too https://github.com/nexB/fetchcode/pull/5, please check both the PRs when you are free :D",no
@dimitraka comments left,no
"@majurg thanks for a fast review, I have added the json in https://github.com/nexB/fetchcode/pull/12 ",no
"Hi, in this project https://github.com/nexB/aboutcode/wiki/Project-Ideas-Improve-File-Classification

let's say i built a machine learning model that very accurately determines the programming language. Now can somebody guide me or give a hint regarding how do i find the 'purpose' of the file  ?  

Here is an approach i was thinking of: 
1) Test files - once the programming language is detected, check if that file imports any one of the known unit testing library for that language, if yes then it's likely that its purpose is for unit testing.

2) Documentation - mostly are markdown/plain english files. Some extra checks can be thought of after the model classifies it as normal plain english/markdown.

3) setup files - ???",no
"Also, i wanted to ask, recently a --depth option for the CLI to limit the nesting level of the scan to a specified number of sub-directories was added https://github.com/nexB/scancode-toolkit/issues/1945. Would it make sense to add an option to recursively extract a compressed file till a certain depth ? ",no
"and also,  a limit on file size to extract. ",no
"@MankaranSingh  specifically it is hard to determine the purpose of the folder. 
setup file: They are specifically the executables which have code execute for setup do one thing configure the `scancodecode-toolkit` and run `setup.py` you will see the setup file ok  ",no
"@majurg  need a clarification, I left you a comment",no
"Hello, 
I want to contribue to `Improve AboutCode ToolKit with New and Enhanced Features` project. Can the org-admins please help me connect to the mentor and guide me with the procedure to contribute?",no
@namratavalecha Welcome! Please see the channels's topic for the links. Try understanding the codebase and solve some easy issues. :),no
@arnav-mandal1234 thank you! :),no
@chinyeungli : @namratavalecha is looking for `AboutCode ToolKit` project . Please help him,no
@MankaranSingh I think there could be some interest in a feature like that,no
"@srthkdb I am starting a new chatroom for aboutcode-toolkit
https://gitter.im/aboutcode-org/aboutcode-toolkit",no
@TG1999 I started a new dedicated room for fetchcode in https://gitter.im/aboutcode-org/fetchcode,no
@namratavalecha I've added you to the aboutcode-toolkit chartroom.. perhaps we can discuss there,no
"@MankaranSingh you wrote:

> Hi, in this project https://github.com/nexB/aboutcode/wiki/Project-Ideas-Improve-File-Classification

let's move that to https://gitter.im/aboutcode-org/scancode ",no
@majurg Please review #424,no
@namratavalecha welcome :wave: ,no
i want to work on this project  how i will contact  to mentors please help,no
@shubham9455999082 Welcome! Please refer to the channel's topics for details. ,no
@shubham9455999082 welcome... you are in the correct place here :),no
@srthkdb can you please send me link and process how to apply for the project there is form which we have to sen d to google,no
Can you tell me if the api call needs to be removed or modified?,no
"Hi, @aniket-chowdhury I am not on vulnerable code and have no idea in what context @sbs2001 is talking there that is true that if you remove the API it will definitely break the functionality. Give me some time and I will get back to you for it.",no
Thanks @viragumathe5 ,no
"@lakshay-angrish I have no idea, I'm focused on VulnerableCode only :)",no
okay,no
@pombredanne @majurg please check these PRs https://github.com/nexB/fetchcode/pull/5  https://github.com/nexB/fetchcode/pull/12 ,no
"@dimitraka regarding your question about deltacode, the list of tasks you mentioned would be apart of that DeltaCode project:
- license_expression support would include adding the license-expression library to DeltaCode and changing the license diff engine to use license expression only. 
- package_url support would include adding the package-url library to DeltaCode and adding some sort of package_url diffing in DeltaCode as well.
- ScanCode virtual codebase support would come after migrating to python3, and is a fairly major change to the structure of DeltaCode
- flagging deltas would be a small feature that can be added as we migrate to python3, and would mainly be a change to the way Deltas are scored if they contain a hard Copyleft or commercial license. 

See the following links for more detail: 
- https://github.com/package-url/packageurl-python
- https://github.com/nexB/license-expression
- https://github.com/nexB/scancode-toolkit/blob/17067e2607ab5c77b116f69a3d0df9a59032d70e/src/scancode/resource.py#L1384

Also, you should look over the structure of DeltaCode to see how we do things currently.",no
@srthkdb @lpp5139 @yashvishah09 @web0101 @mystery2828 @vipulchhabra99 @14ambika @aniket-chowdhury Hello and Welcome. See this channels topic for next steps.,no
"@lakshay-angrish Yes, the URLs mentioned in that ScanCode Workbench project would be some of the main things we want to change/improve. We are always open to new ideas if you have them, but those URLs are a good place to start. 

We currently have no specific gitter channel for the Workbench, but you can always post here for chat or help. I am also the lead maintainer of the workbench, so you can ping me here anytime.",no
@TG1999 I will sit down and review these in depth this afternoon,no
Cool @majurg can you check PR 10 in fetchcode it's a small bug,no
Just 1 line change,no
Although i have done the same change in my PR 12,no
@majurg Could you take a look at #424?,no
@lakshay-angrish Yes i will take a look shortly,no
Hey @majurg would you please review this also #1957,no
https://github.com/nexB/scancode-toolkit/pull/1957,no
@viragumathe5 Will do,no
@lakshay-angrish comments left,no
@viragumathe5 comments left,no
@TG1999 comments left (but you knew this already) :),no
Yeah thanks @majurg just pushing the changes on https://github.com/nexb/fetchcode/pull/12,no
"Hey, I'm interested to contribute to the fetchcode project and hopefully take it up as a GSoC project, what can I contribute to at the moment. I checked for issues and had opened 2 PRs but there were no more issues to take up",no
Can I take up a part of the planned project and work out a draft implementation for my proposal? @majurg ,no
"Hi, @jimc404 welcome",no
"Hey Tushar, good to be here :)",no
"You can start discussing the project idea with the mentors, they will guide you",no
Thanks for the info. Do I have to discuss here or directly message someone?,no
"@majurg thanks for a quick review, I have updated both the PRs as per your suggestions, hope they are as per your expectations now, if not I will do the expected changes ASAP :), https://github.com/nexB/fetchcode/pull/5 https://github.com/nexB/fetchcode/pull/12 ",no
"> Thanks for the info. Do I have to discuss here or directly message someone?

You can discuss them here :), DMs only for personal issues ",no
"I see, I'm interested to work for either fetchcode or deltacode (with preference for fetchcode). I'll talk about fetchcode, A quick look over the conversation says that this intends to be an all in one repo solution. Does that mean that fetchcode will clone a repo and install it like the other counterparts (npm, pip, apt, go-get) or just a cloning repo and leaving it for the user?",no
"Also does this need to work for off-the-shelf VCS hosts like Github, Bitbucket etc or it needs to work for an arbitary self hosted repo (and possibly with arbitary VCS in use)",no
"@jimc404 
1) We are mainly focused on retriving the repo, package etc and leaving it up to the user what to do next. We do not want fetchcode to handle to installation process. 
2) Yes, it should work with as many VCS systems as possible. Even self-hosted solutions follow some sort of pattern, depending on the VCS used. ",no
@majurg I am getting  Azure pipeline error and mainly Bash exited with error code 1  or cmd.exe exited with code 1 these kinds an error and I am stuck there  would you please tell me what is it it's really not getting  to me  ,no
@viragumathe5 I believe you are receiving these errors as the license categories in some of the licenses don't match the valid categories,no
"Check the error logs, the list of valid categories have been provided there.
",no
I received a similar error while adding a license before.,no
Also you have to add in an owner for each license in the .yml file,no
@majurg I have opened a PR regarding the test-suite for fetch code. Can you review it whenever you get free time,no
"One more question, as fetchcode needs to work with different VCS, the implementation will be writing or using wrappers around the existing executables of the VC framework, right?",no
Also is there anything in particular applicants can currently help out with? (Some more github issues maybe),no
@jimc404 We have many repos in GH. You can check the issues page for these to see if anything sounds interesting to you.,no
"@majurg I have tried to match the behavior of --ignore with that of scancode as you asked. Can you please review it? nexB/scancode-toolkit#1946
Also, I'm not able to figure out why the Travis CI build is failing, I checked the logs and it's showing issues with thirdparty/wheel-0.33.6-py2.py3-none-any.whl.ABOUT",no
@majurg Sorry for my bad phrashing. I was asking about fetchcode in particular,no
"A silly doubt on that, in the context of proposals, Is it fine to link PRs unrelated to our project (but on the same org) ?",no
"@jimc404 Yes. The main purpose of this is to see that you can work with Git + GitHub, especially in our own org. PRs from other projects of ours is perfectly fine (and actively encouraged)",no
Thanks for clarifying :D,no
@majurg https://github.com/nexb/fetchcode/pull/12 is done,no
And I need some help in https://github.com/nexB/fetchcode/pull/5 (I have asked it in the review comments) please help :),no
@TG1999 comment left,no
I am preparing the proposal for the total process and modules for it. Just as @majurg asked me to do ,no
"`lakshay-angrish` Hello, I am Lakshay Angrish, a 3rd year CS Student from India. I am interested in working on the project: Improve ScancodeWorkbench UI.",no
`lakshay-angrish` I wanted to know if the URLs mentioned in the project description are the tasks involved in the project,no
`lakshay-angrish` to be completed during GSoC,no
Do we provide our own Licenses ??,no
"@matrixbot  Hi you can go through this  https://github.com/nexB/aboutcode/wiki/GSOC-2020
it will help you with everything u needed for GSOC 2020 
For projects https://github.com/nexB/aboutcode/wiki/GSOC-2020#our-project-ideas see this",no
"Hi @pombredanne I have made a PR on ""bad"" license I have added 10 new licenses please check #1957",no
here is the PR https://github.com/nexB/scancode-toolkit/pull/1957,no
"@majurg  In the idea ""Support Python3 in DeltaCode and other improvements"" I would like to know what is included in the ""other improvements"" . I thought that the ""other improvements"" include the  following:
-add support for license_expression
-add support for Package URL
-use ScanCode Virtual Codebases.
-flag deltas as needed review based on a policy
But I need more info about that, so that I can get started. In which way could the licence_expression or the package url be included in DeltaCode's code?",no
"Hi! I see we run our automated tests on Travis CI, AppVeyor and Azure Pipelines. I think we could remove Travis CI and AppVeyor in favour of Azure Pipelines since Azure Pipelines alone can run unit tests on Linux, Windows and OSX. Are there other reasons preventing us to do this?",no
"Hi @pombredanne I was going through https://github.com/package-url/purl-spec to see which URL types are supported and which are not supported by PURL, it is given GitHub,BitBucket is supported but I can see only NPM, Python, Maven, Ruby, .NET and SourceForge implementation is given inside https://github.com/package-url/packageurl-python/blob/master/src/packageurl/contrib/url2purl.py so are GitHub and BitBucket supported ?",no
"Hi , its Yashci here. I am new to everything in here. and late too can someone help me out ",no
yashvi*,no
"Hi and welcome yashvi, 
https://aboutcode.readthedocs.io
https://github.com/nexB/aboutcode/wiki/GSOC-2020 

please go through these links ",no
Hi @yashvishah09 go through the links provided by @MankaranSingh and try to setup scancode or any codebase that intrigues you. ,no
"If you face any bugs, discuss them here :)",no
"Hello everyone, ",no
I am new here and I want to participate in GSoC this year,no
"I would like to look into working with aboutcode org for the Google Summer of Code 2020

I mentioned my interest on which I want to work on below, have a look at that and tell me what will be good for me. 
My interests lie mainly with data structure and algorithms in which I have fairly good knowledge. I have a good understanding of software engineering related methodologies, tools and usages. I have substantial experience in working with C, C++, STL, Python, Data Structure and Algorithms. I also contributed to git open source organization and have a good understanding of git version control. I have been programming in C, C++ Python for the past 3 years and can easily implement algorithms.

I would be grateful if you can tell me if there's anything else that I could do which would be appreciated. Any further guidance or inputs would certainly be of great help.

Thank you!",no
"Hey Hi @web0101 
1. https://aboutcode.readthedocs.io
2. https://github.com/nexB/aboutcode/wiki/GSOC-2020
please go through this. If you stuck somewhere please feel free to ask ok.",no
How open is aboutcode about implementing machine learning techniques in their workflow ? ,no
it may change the whole structure of the projects ,no
"like, instead of handcrafting rules, we'd only have to provide some examples of data",no
"Hey I have been into python for like 8 months now and I want to contribute to open source projects and get more flexibility over the language and more grip over the technologies. I dont come from a fancy college, so I am working hard to compete with other students to stand out. I would like tp",no
I would like to work on it,no
"Hi, I am Lay Patel. I am a junior(3rd year) majoring in computer Science with a minor in Security and Risk Analysis, and pursuing my bachelors's degree from The Pennsylvania State University. I am interested in working with with you as a part of GSoC.  I have experience in python, java , C and other object oriented programming languages. I am ready to learn any new technology skills. What can I do further to work with you ?",no
"Welcome @lpp5139, @mystery2828  :) Please read the group description for the links regarding GSoC and documentation. ",no
Have a look at the codebase / issues and try to grt comfortable with it. ,no
"`lakshay-angrish` > <@lakshay-angrish:matrix.org> I wanted to know if the URLs mentioned in the project description are the tasks involved in the project

???",no
"@lakshay-angrish  Might be generally these are the issues to be solved along/in the project. 
And These are quite big of issues/problems/imporvements that's why are being handled  as a GSOC project over span of 3 months.",no
"Hello everyone! I am Sarthak Dubey, a Computer Science sophomore from IIT Kanpur. I found the project 'Improve AboutCode ToolKit with New and Enhanced Features' interesting and would love to work on it. ",no
@srthkdb : Welcome !,no
"Hello everyone! I am Vipul Chhabra, a Computer Science sophomore from IIIT Hyderabad. I am interested in Converting Workbench to Python. Looking forward to make contributions to this project.",no
"Greetings of the day. I am Ambika Mehra, a penultimate year student pursuing my B.Tech in Computer Science and Engineering from Chitkara University, India. I have experience in Java, Python, and other object-oriented languages. I am keenly interested in working with you as a part of GSoC. I have done the ""Cyber Security"" certification courses with Quick Heal Academy. I have a good understanding of software engineering related methodologies, tools, and usages. I am ready to learn new technologies. Any further guidance or inputs would certainly be of great help.                                                                                  Thanking you in anticipation.",no
"Hi @14ambika @vipulchhabra99 go through the room description, try to setup the projects that intrigues you in your system, if you face any problem in setting them up you can discuss it here :)",no
"Ok sure, I will do that.",no
@srthkdb @vipulchhabra99 @14ambika Welcome! Kindly have a look at this channel's topic. ,no
I found the project 'VulnerableCode' interesting as this is basically related to the collection of database vulnerabilities that contributes to the improved security of software applications with open tools.                                                                                                    So I would love to work on it.,no
Cool please go through the issues of the repo and submit a PR regarding the issue :),no
You can also open up your own issues or enhancement,no
@14ambika  join https://gitter.im/aboutcode-org/vulnerablecode  ,no
Ok done.,no
@sbs2001 Is there a similar channel for Scancode Workbench? ,no
"Hey. I have experience in C,C++, Python, and Javascript. I am looking for project ideas. I am interested in working in and around VulnerableCode. Please let me know where should I begin.",no
"I have never worked with `postgresql` but have some experience with MySQL, MariaDB and MongoDB.",no
I was able to get vulnerable code up and running on my system.,no
"@aniket-chowdhury Welcome 
It's nice that you already set up your environment so now just go through some of the issues and make PR so that you will get familiar with the codebase and all. If you think something  new must be there feel free to create an issue ",no
@14ambika  I really would like to recommend you that first set up your local environment run some test it will boost your progress ok ,no
ok I will do that,no
@viragumathe5 https://github.com/nexB/vulnerablecode/issues/151,no
@TG1999 What did you want to discuss regarding the FetchCode project?,no
Hello anyone working on DeltaCode?,no
"I'm Naman Bansal, third year CSE student from Mumbai",no
"> @TG1999 What did you want to discuss regarding the FetchCode project?
",no
"@majurg  1) download reliably code from HTTP and FTP sources using a URL as input https://github.com/nexB/fetchcode/pull/4 what more we have to do in this , after this PR
2) download reliably code from version control systems (VCS) such as git, hg, svn in a pluggable way.  do we have to extend this functionality is the same way that we did for git in this https://github.com/nexB/fetchcode/pull/5",no
